area_m2,floor_level,subway_dist_m,building_age,room_count,bathroom_count,school_score,parking_spots,mgmt_fee_krw,price_100m_krw
87.4,14,1136,13,3,3,57.8,2,224378,5.655
91.1,10,919,16,3,2,76.8,2,290423,6.091
25.0,11,1080,23,1,1,49.0,1,170219,1.5
83.5,4,318,8,3,2,84.3,3,221320,6.673
116.0,8,631,12,4,3,81.7,3,50000,8.476
106.3,1,732,1,3,3,78.5,3,152077,7.94
72.7,7,856,1,3,2,46.1,3,69767,5.231
97.9,21,208,14,3,3,84.1,3,201519,7.997
57.0,10,459,7,2,1,79.5,2,92764,5.517
35.9,12,397,1,1,1,74.9,1,216367,3.823
155.5,5,1161,24,6,4,73.0,5,246804,9.955
71.6,8,560,15,3,2,69.3,1,188210,5.182
40.2,8,1132,11,2,1,73.6,2,132108,3.364
86.5,12,978,14,3,2,78.5,3,262698,6.53
79.2,4,882,20,3,2,81.8,3,158726,5.51
81.5,13,1153,32,3,2,65.0,3,200258,5.165
103.4,19,554,6,4,3,61.3,3,248438,7.513
74.1,4,707,12,3,2,75.8,2,177262,5.873
59.2,7,650,20,3,2,74.8,3,118311,4.655
26.6,5,723,3,1,1,61.9,1,162847,2.176
81.7,1,658,44,4,2,83.2,3,199233,5.395
73.4,13,641,7,3,2,91.6,3,228465,6.353
81.5,1,671,6,3,2,84.4,2,50000,6.515
72.7,11,595,21,2,1,66.9,1,226385,4.608
62.6,5,635,29,2,2,67.6,1,152732,4.161
55.6,7,498,1,2,2,60.3,1,182853,4.517
61.6,12,590,10,2,1,80.0,2,50000,5.283
64.5,12,1097,1,2,1,67.1,1,208380,4.605
106.2,16,630,15,4,3,78.7,3,186965,8.088
70.1,14,1071,17,2,1,73.0,2,147586,4.828
106.0,11,330,6,4,3,74.8,3,168003,8.622
72.9,9,352,1,3,2,61.8,2,121191,6.109
133.3,10,826,10,5,3,84.8,4,172108,9.629
100.6,16,981,5,4,3,84.6,4,221062,8.128
104.7,16,224,13,3,2,50.9,3,84116,7.669
117.0,15,229,21,4,2,59.2,3,205567,8.253
70.5,6,1022,22,2,1,97.5,2,141956,4.628
72.4,4,167,11,3,2,83.8,3,197516,6.417
107.0,16,137,17,4,3,97.4,4,214411,9.082
81.0,14,478,16,3,2,95.5,3,192714,6.893
77.2,5,539,7,2,1,50.9,2,96128,5.708
78.6,14,1028,12,2,2,71.9,2,66762,5.776
128.3,10,758,23,5,4,63.1,4,241699,8.856
99.6,14,639,19,3,2,86.5,3,169442,7.387
81.0,4,668,15,4,3,100.0,3,92356,7.198
61.7,15,1299,6,2,1,83.3,2,314796,4.386
53.5,13,266,1,2,1,73.8,2,136300,5.385
95.8,5,1383,26,3,2,68.8,3,120275,6.14
73.9,14,597,23,3,2,68.9,3,118704,5.812
70.5,7,1048,10,2,2,94.3,2,213640,5.49
90.6,9,1141,10,3,2,72.0,3,233865,6.492
41.7,8,729,19,2,1,83.5,2,50000,4.055
81.4,4,1036,18,3,2,84.4,2,280254,5.767
65.9,12,361,3,2,1,69.6,2,74350,5.982
36.4,7,591,18,2,2,79.6,1,156619,3.217
72.7,13,1288,18,2,2,58.1,2,218981,4.442
92.1,5,358,12,3,2,89.0,2,50000,7.506
33.6,14,897,31,1,1,72.7,1,148636,2.233
116.3,1,1500,14,3,2,64.3,2,126387,7.307
111.1,15,1069,26,4,3,60.9,3,65524,7.474
50.3,16,308,22,2,2,78.1,2,261751,4.238
91.3,10,80,17,4,3,59.2,4,234063,6.891
75.9,2,648,15,3,2,61.2,3,149103,5.393
90.7,10,890,7,3,2,78.3,2,115789,6.901
77.0,11,675,10,3,2,69.6,2,187207,5.843
113.2,10,828,28,4,3,68.5,4,108270,7.393
104.4,16,826,26,4,3,55.1,4,131925,6.756
107.1,5,1075,11,3,2,73.9,2,260816,6.578
93.4,10,931,6,3,2,79.8,2,161334,6.925
87.3,9,513,20,3,2,93.1,2,133722,6.912
85.9,18,649,15,2,2,60.4,2,191474,5.898
66.4,11,1144,10,2,2,75.1,2,285509,4.685
131.7,6,668,6,5,3,69.5,4,175305,9.738
76.1,9,664,8,3,2,91.2,3,280319,6.271
92.5,5,653,16,3,2,59.4,3,183891,6.194
87.8,6,956,5,3,2,76.2,2,344415,6.289
84.5,1,890,28,2,2,50.2,1,140226,4.508
79.4,10,707,4,3,2,84.5,3,213963,6.551
92.0,7,535,17,3,2,76.7,2,206712,6.616
116.1,5,176,1,4,3,60.6,3,227920,8.587
92.4,4,661,19,3,2,72.9,2,92389,6.31
70.3,16,566,28,4,3,78.0,3,188125,5.849
88.3,5,662,19,3,2,83.9,2,238225,6.012
48.0,14,1257,25,2,1,88.7,2,263605,3.336
118.6,13,572,21,5,3,62.4,5,191751,8.276
77.4,5,271,19,3,2,84.0,2,219083,5.706
81.2,11,529,9,3,2,65.3,2,166791,6.243
109.3,14,803,13,3,2,90.1,2,149432,7.984
108.1,3,759,20,4,3,64.1,4,143876,7.801
118.9,1,80,6,5,3,70.6,4,224897,9.036
50.2,13,329,26,1,1,73.4,1,132368,3.579
93.0,10,1349,21,3,2,90.2,2,162678,6.206
49.4,13,693,11,2,2,74.0,1,166729,4.211
95.8,3,327,15,4,3,77.2,3,183875,7.855
86.3,1,808,8,4,3,75.0,3,153154,6.696
89.7,8,590,9,4,2,69.0,4,84849,7.035
69.6,17,619,24,3,3,79.0,2,107640,5.58
121.8,8,838,25,5,3,56.9,4,218987,7.866
88.1,3,744,12,3,3,55.2,2,163846,6.071
110.5,21,658,3,4,3,76.8,3,203577,8.954
95.6,20,956,19,3,2,62.9,3,251740,6.604
62.6,7,307,7,2,1,86.0,2,207540,5.661
87.9,14,621,1,3,2,76.1,3,61999,7.684
85.6,9,788,18,3,2,73.0,3,299789,5.778
69.2,2,661,1,3,2,78.7,3,221659,5.54
46.1,11,429,15,2,1,69.1,2,139626,3.865
75.8,1,575,31,3,2,75.7,2,159278,4.93
86.9,19,935,7,3,2,71.0,2,186244,6.787
65.7,2,449,12,3,2,99.5,2,96539,6.164
95.9,7,1058,15,3,2,52.6,2,138648,5.986
77.8,12,1202,17,3,1,94.7,2,392640,5.33
74.2,2,589,17,3,2,87.2,3,125955,5.792
63.6,7,1092,29,3,2,66.8,2,144242,3.96
69.6,10,306,34,2,1,84.5,1,176571,4.902
67.1,6,805,14,3,2,65.5,2,210712,4.896
113.5,8,734,10,4,3,66.9,4,205484,8.078
122.3,2,288,16,5,4,74.6,4,289318,8.829
78.3,22,363,2,3,2,71.4,2,220416,6.884
72.0,9,80,20,2,2,62.2,1,230929,4.949
80.9,1,1157,18,2,1,81.5,2,321612,4.846
66.3,4,994,15,2,1,91.3,2,168606,5.107
80.4,18,623,31,3,3,76.3,2,148576,6.058
80.1,14,1128,16,3,2,87.9,2,53590,6.092
67.6,10,815,26,2,2,60.4,2,138419,4.406
69.0,8,995,11,2,2,92.7,2,254111,5.286
69.6,21,718,1,2,1,80.6,2,153601,6.091
93.8,11,199,22,4,3,76.1,4,197739,7.43
130.7,1,1128,31,5,3,68.5,3,207955,7.851
66.3,10,754,9,2,1,70.5,1,196593,4.772
84.7,1,853,1,3,2,57.8,3,261319,5.736
75.4,22,1028,31,3,2,88.4,3,217203,5.732
65.3,10,161,12,2,1,77.8,1,244154,5.336
86.3,10,395,24,3,2,70.3,3,229020,6.091
114.3,6,1117,13,4,3,79.7,3,153103,8.032
36.5,15,913,17,1,1,66.6,1,236817,2.697
111.5,9,868,20,5,3,84.3,4,113880,8.435
88.1,3,454,24,3,2,75.7,3,71644,6.403
71.7,16,368,14,2,1,99.4,2,216991,6.312
88.2,11,1061,29,4,3,66.7,3,211777,5.281
96.2,5,1328,9,3,2,74.1,2,142555,6.662
74.7,1,288,36,2,2,78.2,2,76401,4.979
94.8,10,317,13,3,2,57.7,3,149183,7.076
73.5,17,551,13,3,2,78.8,3,50000,6.561
82.6,11,1043,14,3,2,91.6,2,186604,6.475
75.2,7,339,15,2,2,56.3,2,118583,5.366
70.6,2,507,6,3,2,86.1,2,172769,5.917
98.4,9,1149,3,3,2,100.0,3,196344,7.67
124.0,2,704,18,4,2,73.3,3,99357,8.095
90.4,15,686,1,3,2,66.0,2,110139,7.279
106.6,5,920,31,4,3,60.2,4,179151,6.392
69.5,20,294,6,2,1,59.4,1,50000,5.965
113.7,2,1345,17,4,3,84.2,3,241944,7.385
107.7,1,80,20,4,3,78.4,4,226897,8.094
48.1,2,1356,28,2,1,79.8,1,217002,2.345
85.3,16,1203,24,3,3,84.3,3,154478,6.004
78.2,9,753,24,3,2,56.8,3,215898,5.233
55.1,2,944,15,2,1,71.5,1,275951,3.723
44.0,6,1477,9,2,2,65.4,2,149054,2.947
96.8,8,909,10,4,3,84.7,3,175978,7.616
105.4,15,873,8,4,3,80.1,3,86557,8.289
71.0,22,784,16,3,3,85.2,2,176422,6.094
63.4,33,967,16,2,1,93.4,3,50000,5.799
47.9,8,614,18,2,1,82.6,2,193878,4.048
52.7,13,1032,10,2,1,88.4,1,192040,4.631
112.1,9,654,4,4,3,81.7,3,106640,8.937
129.5,16,80,27,5,4,97.6,4,113155,10.412
116.5,10,649,16,4,3,68.5,4,136898,8.274
80.9,17,631,5,3,2,80.5,3,167985,7.09
99.2,10,815,11,4,3,71.8,3,168276,7.175
87.0,1,80,17,2,1,77.0,2,222550,6.085
130.1,7,1021,15,5,4,70.8,4,75018,9.082
123.7,9,516,7,4,3,68.4,4,123328,8.964
112.0,16,148,9,4,2,83.8,3,259836,8.672
82.8,11,760,9,3,2,89.2,3,200887,6.585
68.8,11,1063,21,2,2,93.4,1,151856,5.211
96.5,8,290,9,4,3,86.8,3,267181,7.813
76.0,17,809,19,2,2,70.5,2,221376,5.637
73.2,1,455,14,3,2,82.5,2,174155,6.007
115.9,8,417,15,4,2,77.8,3,137071,8.302
48.6,8,408,14,2,1,81.9,2,128292,4.656
67.3,5,632,21,2,1,68.1,1,255980,4.014
82.2,1,1011,9,3,2,72.4,2,221592,6.067
76.5,6,80,11,3,2,81.9,3,120858,6.903
68.4,5,544,12,3,2,100.0,3,170652,6.356
78.3,5,727,9,3,2,57.3,3,228507,5.255
63.3,1,596,11,2,2,88.0,2,158619,5.021
65.4,1,1181,16,2,1,65.5,2,270464,3.607
85.6,2,729,16,3,3,64.9,3,197746,5.656
125.1,8,269,14,4,3,72.5,3,204258,8.968
116.2,9,599,19,4,3,69.1,3,153130,8.233
92.8,11,596,21,3,2,73.4,2,274055,6.442
78.5,9,868,13,3,2,82.2,2,276798,6.061
72.4,3,813,12,3,2,91.4,2,71709,5.682
99.9,6,599,18,4,3,80.6,3,256461,7.166
107.4,13,642,19,4,3,84.1,3,209214,7.917
82.9,19,958,4,3,2,75.2,2,252011,6.469
51.1,4,1300,13,2,1,73.3,2,93547,3.688
56.6,10,80,8,2,2,70.3,2,171945,5.183
84.0,16,701,17,3,2,73.0,3,207034,6.208
81.0,18,729,15,3,1,58.4,3,224406,5.802
127.4,12,80,3,4,3,80.4,2,181531,9.929
68.2,14,159,11,2,2,83.9,2,162336,5.884
95.6,9,686,19,2,2,52.0,2,157547,6.26
81.3,5,726,13,3,2,78.3,2,196633,6.18
113.6,17,761,20,4,2,72.0,3,231191,7.929
153.3,17,422,32,6,4,88.4,5,65172,11.393
82.6,18,880,6,3,3,84.4,2,128570,7.095
92.4,1,902,23,3,2,56.9,2,102927,5.297
130.0,5,377,23,5,4,77.4,4,80510,9.62
54.3,15,872,21,2,2,76.8,2,209805,4.274
41.6,15,80,25,2,1,67.7,2,276020,3.369
80.9,6,445,20,2,1,70.7,1,143493,5.158
72.5,18,771,19,2,2,63.9,1,265646,4.689
55.7,17,1123,23,1,1,50.2,1,215841,3.08
80.4,18,1398,9,2,2,62.6,1,174658,5.546
50.3,1,1097,14,1,1,66.1,0,83028,3.136
136.1,10,568,15,5,3,96.9,4,210688,9.954
76.6,1,688,2,3,2,95.9,2,97935,6.947
93.2,18,104,23,4,3,69.5,3,146412,7.303
82.4,12,1134,18,3,2,83.2,2,249222,5.411
46.3,8,1022,17,2,1,51.1,2,265718,2.569
56.6,10,135,22,2,1,81.0,1,167134,4.42
55.5,10,552,6,2,2,48.6,2,239481,4.06
57.1,1,831,18,2,1,72.0,2,219394,4.182
88.1,15,534,12,3,2,66.9,2,152499,6.434
81.2,8,175,17,3,2,89.9,2,169750,6.565
63.6,17,849,11,2,1,73.4,2,196634,4.928
72.0,14,641,18,3,2,87.3,3,224494,5.914
73.9,14,574,15,2,1,79.6,2,122222,5.872
118.7,7,666,1,4,3,75.4,3,257722,8.965
95.6,11,547,4,3,2,91.1,3,156730,8.054
53.5,16,470,14,2,2,83.9,2,176181,5.245
89.2,8,1264,20,4,3,71.3,2,206067,5.961
64.8,15,774,6,3,2,78.9,2,223896,5.754
85.4,2,687,1,3,3,75.9,2,204325,6.626
75.8,1,612,20,3,2,84.1,2,247743,5.46
25.0,9,80,19,1,1,66.8,0,102673,2.607
86.4,12,502,15,3,2,65.5,3,124662,6.594
42.5,14,742,21,2,2,76.9,1,194442,3.373
108.6,13,1078,17,4,2,66.2,4,104393,7.531
80.8,18,540,7,2,1,81.6,1,187833,6.475
59.4,11,489,18,2,2,57.8,1,262667,4.18
101.7,7,80,9,3,2,69.1,2,347734,7.115
93.4,10,823,15,4,3,56.3,4,168647,6.31
72.4,1,639,18,3,2,82.1,2,202654,5.421
86.6,9,746,1,3,2,87.6,3,88904,7.55
127.4,3,1030,20,4,3,75.2,2,66822,8.111
108.4,17,556,30,4,3,79.1,3,190308,7.882
105.8,9,505,1,3,2,52.7,2,117177,7.617
107.5,13,712,15,4,3,84.9,3,236867,8.239
48.4,7,580,18,2,1,77.2,2,121379,3.895
81.2,7,1003,13,3,2,97.3,2,106200,6.49
95.9,14,376,17,3,2,91.7,3,260134,7.643
95.0,2,348,7,4,3,66.8,3,228621,7.202
81.7,12,655,23,3,2,71.8,3,162225,6.009
69.3,8,758,25,2,2,56.4,0,255798,3.819
73.8,18,488,17,3,1,83.8,2,169559,6.298
81.5,1,537,8,3,2,69.2,2,139562,6.086
63.8,17,627,5,2,1,58.8,1,187874,4.733
106.8,13,628,5,3,2,65.9,3,119442,7.911
87.4,14,812,7,4,3,60.8,4,172488,6.954
104.7,7,1247,17,4,2,73.2,3,230336,7.004
79.7,8,592,10,2,2,67.0,2,65509,5.938
74.0,10,966,21,2,1,73.4,1,144338,4.776
78.0,17,631,11,3,2,100.0,3,181508,6.596
73.7,16,1144,17,2,1,58.4,2,250442,4.451
49.1,10,1008,5,2,2,71.7,2,232486,4.184
29.7,11,1264,1,1,1,72.9,1,180158,2.292
119.9,4,720,28,4,3,85.8,3,183347,7.772
121.5,11,1064,9,5,3,97.8,4,191100,9.587
97.2,16,864,19,3,3,95.8,3,165075,7.24
66.3,15,836,19,3,2,74.8,2,220806,4.78
104.3,5,1051,26,4,3,86.0,3,196400,6.97
100.5,9,587,25,3,2,83.6,2,222330,6.827
141.1,1,670,24,5,3,66.0,3,164986,8.675
102.6,1,500,8,4,3,67.0,4,143106,7.974
62.5,3,80,30,2,1,100.0,2,220783,4.812
100.2,7,1103,23,4,3,66.8,3,196107,6.547
39.6,13,714,21,1,1,74.7,0,238342,3.115
128.2,7,924,13,5,4,72.3,4,221964,9.25
98.3,7,1194,4,3,2,83.8,3,153138,7.153
101.0,10,1435,24,4,3,53.2,4,83267,6.145
121.3,16,1271,6,4,2,51.6,3,181256,8.103
116.3,2,914,18,4,3,56.2,3,179705,7.173
46.8,17,434,7,1,1,63.7,1,167254,4.381
96.6,7,707,12,3,2,58.6,3,89638,6.852
47.5,19,597,1,2,1,65.1,2,90466,4.518
28.8,11,465,1,2,1,81.8,2,228955,3.607
62.2,4,95,15,3,2,55.8,3,242202,4.976
58.2,1,498,13,2,2,56.3,2,106567,4.577
88.3,12,772,1,3,3,62.0,3,210637,6.654
86.9,14,938,10,3,2,83.3,2,153434,6.989
113.5,20,613,18,4,3,85.8,3,136585,8.844
76.6,12,461,10,2,1,53.8,2,189309,5.13
73.1,14,641,10,2,1,93.9,1,240852,6.08
80.0,1,799,24,2,1,77.2,2,78697,5.102
49.1,4,1226,10,2,1,62.6,1,147174,3.409
92.6,7,837,17,3,2,80.9,2,164879,6.801
117.2,16,1370,11,5,4,86.0,4,112409,8.828
141.0,3,101,28,5,3,77.8,4,188374,9.84
100.9,1,615,12,3,2,68.8,2,85919,6.981
79.7,12,413,9,3,2,76.6,3,126391,7.075
92.0,15,595,18,4,3,78.3,4,202872,7.638
59.4,7,842,6,2,1,88.8,2,150257,5.222
96.3,15,386,12,3,2,72.8,3,125103,7.544
25.0,15,945,27,1,1,73.5,1,173064,2.117
72.7,10,161,12,2,1,63.6,2,275233,5.342
84.7,4,80,31,3,2,60.2,3,161894,5.589
67.5,18,707,22,3,2,70.5,2,137117,5.155
86.5,17,709,19,2,1,63.4,2,261194,5.692
101.6,5,228,16,3,2,71.0,2,66486,7.792
44.3,9,170,32,1,1,58.7,1,163059,3.243
69.6,6,1484,19,3,3,74.2,3,194804,4.964
104.4,7,359,4,3,2,87.8,2,263127,7.832
82.4,8,620,17,4,3,57.1,3,178412,6.196
101.0,3,432,20,4,3,82.7,4,85151,7.832
102.9,25,80,24,3,2,79.3,3,171962,7.997
84.4,2,1077,1,3,2,74.0,2,170431,6.417
44.7,15,1052,12,2,1,85.1,2,212703,4.083
96.4,13,487,21,4,3,79.4,4,264195,7.2
89.5,10,645,9,3,3,90.5,3,164533,7.344
96.1,6,519,18,3,2,66.3,3,242215,6.224
93.3,3,704,1,3,2,76.7,3,170202,7.321
58.5,19,573,19,2,2,85.9,1,237950,5.049
127.9,7,1122,12,4,3,75.8,3,203507,8.566
99.9,3,753,4,3,2,70.5,3,128175,7.385
87.0,8,80,14,3,3,89.1,2,97488,7.436
84.9,5,1219,11,3,2,54.3,2,168062,5.22
63.2,19,420,28,3,3,69.4,2,189347,4.921
97.8,24,488,13,4,3,70.1,3,152951,8.015
34.5,1,574,24,1,1,70.4,1,241049,2.187
59.7,2,502,21,2,1,69.9,2,246194,4.271
78.9,18,80,10,2,2,73.2,1,158600,6.842
108.1,15,1005,17,4,3,74.8,3,135852,7.635
78.3,9,1172,23,2,2,69.5,2,163828,5.018
73.4,17,487,45,3,2,80.1,3,238183,5.016
48.9,9,569,20,1,1,91.8,1,176699,3.772
81.7,4,174,1,3,2,98.0,3,219264,7.542
95.3,7,838,24,3,2,66.4,2,106643,6.186
96.1,1,754,13,3,2,88.4,3,212655,7.297
77.7,13,792,1,3,2,72.2,3,93877,6.704
103.6,10,779,9,4,3,92.8,3,225613,8.259
79.4,6,632,28,2,2,72.4,1,178628,4.797
87.9,8,470,10,3,2,72.2,2,105498,6.889
99.1,1,1428,8,3,2,71.9,2,200660,6.181
93.7,18,501,19,3,2,78.7,2,224249,6.837
94.3,19,662,14,4,3,71.4,3,195502,7.331
95.4,12,233,15,4,3,60.5,3,207472,6.926
82.2,10,737,1,3,2,89.0,2,252126,6.967
82.7,13,1071,12,3,2,77.0,2,210410,6.055
137.6,17,295,34,5,3,81.7,3,102099,9.665
101.1,13,467,19,3,2,74.2,2,186008,7.036
88.1,17,403,8,3,2,63.4,3,200911,6.727
83.9,9,789,1,2,1,83.9,1,82617,6.698
92.2,3,1188,25,3,2,72.6,2,158650,5.529
39.8,8,674,15,1,1,64.8,1,58357,3.183
65.8,16,1278,30,2,2,49.1,2,186048,3.42
48.5,20,565,14,1,1,87.5,1,289052,4.278
78.5,12,587,17,3,2,69.2,3,104745,6.126
91.9,12,552,26,3,2,70.8,3,124541,6.364
88.9,16,742,16,3,2,53.6,3,167212,6.102
64.6,3,786,12,3,3,100.0,2,278361,5.419
62.7,21,924,14,2,1,90.0,2,105310,5.436
56.0,1,384,5,2,1,87.1,2,155787,5.06
124.0,19,290,12,5,4,76.6,4,140889,9.632
75.6,9,1041,6,3,2,82.5,2,140695,5.779
69.4,16,444,4,3,2,61.0,3,177649,5.935
116.8,20,104,1,5,3,68.5,4,264469,9.596
56.3,8,845,13,3,2,83.8,2,180088,4.657
124.6,9,958,3,4,3,91.1,4,156736,9.591
85.0,26,102,30,2,1,69.3,1,157133,6.075
138.6,16,1179,6,4,2,81.6,4,212307,9.83
66.2,9,180,4,1,1,81.5,1,147704,5.959
93.2,4,790,18,3,2,82.6,3,98129,6.724
93.0,4,1062,17,3,1,82.1,2,265248,6.141
96.7,13,784,28,4,3,73.2,3,260520,6.707
42.0,16,350,13,2,2,91.3,1,224559,4.355
61.3,16,376,25,3,2,55.7,3,124467,4.527
25.0,10,976,28,1,1,88.8,1,208884,2.01
98.9,12,294,8,4,3,72.1,3,227398,7.865
88.9,2,689,15,3,2,70.5,2,221360,5.826
92.7,16,256,1,3,2,92.6,3,253726,7.933
57.1,15,860,11,2,2,73.3,2,104953,4.609
92.2,9,723,23,4,3,70.9,3,144886,6.689
49.0,17,578,22,2,1,70.7,1,212132,3.682
74.9,8,694,16,3,2,59.6,2,263886,5.227
77.7,13,587,19,3,3,64.6,2,295532,5.389
86.2,30,857,1,3,1,64.3,2,135368,7.392
66.5,16,90,4,2,2,81.9,2,210217,6.212
95.7,5,721,17,3,1,78.1,3,199210,6.261
61.8,14,1105,19,2,1,67.1,2,229328,3.952
85.2,2,932,12,3,2,62.4,2,212946,5.289
81.0,6,1213,24,4,3,64.0,4,156116,5.395
73.1,9,1704,5,3,2,100.0,2,246353,5.892
63.1,14,892,20,2,1,85.6,1,138984,4.806
87.1,6,973,15,3,2,62.5,3,157412,5.867
84.5,1,614,11,4,2,64.7,3,201688,6.149
101.2,1,591,2,4,3,72.4,3,211841,7.517
84.4,10,1382,13,3,2,58.4,3,181658,5.283
119.5,11,1022,16,5,4,97.0,4,67505,9.392
120.1,21,463,1,5,4,79.4,4,211600,10.218
92.9,2,945,8,3,1,76.7,2,164062,6.416
94.5,5,811,24,2,2,75.1,3,176904,5.944
85.7,15,330,15,3,2,97.8,2,137216,7.527
90.8,5,433,22,3,2,81.3,3,192291,6.498
77.3,10,523,2,3,2,74.2,3,185894,6.601
114.9,17,773,11,4,2,64.1,2,50000,8.406
85.2,7,359,11,2,2,100.0,2,190297,7.121
111.9,6,567,2,5,3,67.3,3,255710,8.845
83.1,6,681,12,3,2,94.7,2,53259,7.204
71.9,11,80,23,2,1,61.0,2,169318,4.959
81.0,21,923,7,3,2,80.6,3,125771,6.789
104.4,11,906,25,4,2,77.7,3,241110,6.863
91.0,19,393,23,3,2,77.1,2,198379,7.059
109.2,15,1088,9,4,2,83.1,3,134101,8.29
58.7,10,1078,11,2,1,82.8,1,177201,4.117
101.7,2,718,9,4,2,56.1,3,193150,6.895
120.6,4,495,19,4,3,64.2,3,219995,8.285
95.8,12,973,19,4,2,70.4,3,138153,6.924
105.8,10,1414,21,4,3,79.0,3,147874,6.732
121.2,8,537,8,4,3,70.9,3,218948,8.847
83.9,1,591,21,3,2,58.8,3,144125,5.61
127.5,4,840,13,5,3,84.0,3,144554,9.288
117.7,11,312,26,5,4,84.7,5,207379,8.866
124.4,9,652,4,4,3,75.5,2,205501,9.051
73.2,15,575,17,3,2,84.4,2,154183,6.231
66.7,12,636,6,3,2,76.6,3,265102,5.601
118.0,14,809,26,5,4,73.4,5,247958,8.397
35.1,13,664,9,2,1,88.1,1,170718,3.568
90.2,11,379,12,4,3,75.8,3,223873,7.349
48.0,1,1104,14,2,2,79.3,1,251278,3.48
91.4,20,641,25,4,3,59.6,3,150384,6.503
122.2,20,640,15,4,3,80.8,3,223517,8.73
73.7,1,674,8,3,2,64.4,2,128377,5.411
58.7,1,1220,25,2,1,82.4,2,223779,3.077
83.0,5,706,14,3,3,69.9,3,199978,5.892
62.3,9,812,3,2,2,57.0,1,142015,4.508
116.4,11,1301,12,4,2,70.1,3,86055,7.716
73.1,9,518,16,2,2,92.6,1,239493,5.718
95.4,6,1115,13,3,2,62.3,2,50000,6.4
84.3,4,942,22,2,2,71.4,2,141485,5.069
93.8,12,966,18,3,2,70.2,2,158869,6.013
38.7,1,1473,19,2,2,52.4,2,111598,2.046
103.1,12,690,14,4,3,85.7,3,101125,7.717
88.8,11,603,8,4,3,73.5,3,145922,7.255
72.0,1,999,18,3,2,55.1,2,107967,4.139
120.7,19,682,14,4,3,81.5,3,68869,9.38
74.6,12,335,18,3,2,58.0,2,179595,5.594
115.7,6,608,24,4,3,100.0,3,122738,8.636
70.3,11,1062,13,3,2,90.1,2,233203,5.556
123.5,17,563,1,5,4,67.9,4,69359,10.125
85.2,7,1166,6,2,1,81.7,1,181317,6.158
83.4,4,816,1,3,2,69.9,2,190558,6.219
90.5,14,1264,16,3,2,73.9,3,177384,6.284
63.6,14,861,10,2,1,96.2,2,50000,5.652
101.5,13,338,14,4,3,92.9,3,113324,8.376
102.9,4,1326,13,4,3,75.6,3,172373,7.203
54.9,4,1474,15,2,1,88.0,2,135410,4.176
115.1,18,310,27,4,2,74.2,3,209329,8.274
93.2,3,516,27,3,2,92.6,3,177744,6.576
39.4,12,953,20,1,1,75.8,0,145257,3.003
88.1,4,139,25,3,2,73.8,3,171314,6.523
98.8,3,1250,10,3,2,66.6,3,172525,6.119
66.5,12,800,11,2,1,77.2,2,241808,5.174
36.7,5,188,13,2,2,85.3,2,199645,4.098
66.6,5,1129,8,2,2,85.7,1,135267,5.41
56.9,7,1088,7,2,1,58.6,2,99372,4.245
94.6,6,778,27,4,3,88.5,2,66556,6.937
81.0,8,1123,13,3,2,78.5,2,74699,5.625
50.5,19,931,2,1,1,56.4,1,134047,3.822
58.8,1,80,19,2,2,85.4,2,94550,5.422
111.7,23,489,1,4,2,69.5,4,242581,8.897
112.1,15,915,10,4,3,54.1,3,264380,7.653
70.0,11,1259,26,2,2,62.7,1,231274,3.883
86.4,3,525,43,3,2,87.9,3,254096,5.686
126.2,11,665,11,4,3,75.1,3,141291,9.182
26.8,27,430,22,1,1,81.9,1,134258,2.658
67.3,15,1392,5,2,1,60.6,1,218940,4.732
57.0,1,981,40,2,1,74.3,2,237539,2.675
69.1,2,1309,13,3,2,64.1,2,231024,4.289
57.1,16,432,17,2,2,65.2,2,172904,4.81
110.3,7,1286,27,4,3,74.9,3,159334,7.079
118.1,6,124,15,4,3,70.1,3,175447,8.744
86.1,1,520,14,3,2,86.9,2,251455,6.359
68.9,19,905,10,3,2,77.1,2,83970,5.599
64.4,11,485,12,2,2,63.2,2,121744,4.871
57.4,8,532,23,2,2,78.0,1,50000,4.572
55.2,9,139,23,2,1,66.1,1,165995,3.761
72.6,10,854,26,3,2,99.6,2,236545,5.315
103.6,11,840,10,4,3,78.2,4,137771,7.848
71.2,1,452,1,3,2,72.6,2,160671,6.091
94.7,10,930,16,4,2,80.1,3,178255,6.949
91.6,10,520,1,3,2,67.4,2,301027,6.765
83.2,13,227,26,3,3,69.3,3,132251,6.216
84.2,7,398,1,3,3,66.0,3,287877,6.289
93.2,7,477,23,2,1,73.4,2,175427,6.02
76.1,9,490,22,2,1,41.4,2,294364,4.363
64.8,2,80,16,2,1,73.1,2,50659,5.256
68.6,12,708,3,2,1,80.8,1,169887,5.404
97.1,3,398,9,3,2,93.6,3,59703,8.038
82.1,4,80,29,3,2,72.1,2,186521,5.172
67.9,5,494,22,3,2,76.4,2,106694,4.959
92.7,11,1197,21,3,2,83.8,3,159977,6.449
78.0,13,1013,14,3,2,61.8,2,212315,5.288
66.9,22,795,11,3,3,58.7,2,106119,5.499
130.6,15,739,29,4,2,89.4,3,181091,9.196
85.3,11,976,12,3,2,91.8,2,208539,6.527
69.8,17,701,11,3,3,68.1,2,208458,5.934
120.3,18,532,11,5,4,93.3,4,85997,9.883
78.8,10,281,26,3,2,91.1,3,125993,6.521
93.8,2,588,8,3,2,78.1,2,248135,6.613
25.0,3,973,15,1,1,68.2,1,172926,1.72
